reg_id,spikes,morethan5,longspikes,many_longspikes
D04_31,0,,,
D04_32,0,,,
D04_33,1,,,
D04_34,0,,,
D04_35,1,,,
D04_36,0,,,
D04_37,0,,,
D04_38,0,,,
D04_39,1,,,
D04_4,0,,,
D04_40,0,,,
D04_41,0,,,
D04_42,0,,,
D04_43,0,,,
D04_44,0,,,
D04_45,0,,,
D04_46,0,,,
D04_47,1,,,
D04_48,0,,,
D04_49,0,,,
D04_5,0,,,
D04_50,0,,,
D04_51,0,,,
D04_52,0,,,
D04_53,0,,,
D04_54,0,,,
D04_55,0,,,
D04_56,0,,,
D04_57,0,,,
D04_58,0,,,
D04_59,0,,,
D04_6,0,,,
D04_60,0,,,
D04_61,0,,,
D04_62,0,,,
D04_63,0,,,
D04_64,0,,,
D04_65,0,,,
D04_66,0,,,
D04_67,0,,,
D04_68,0,,,
D04_69,0,,,
D04_7,0,,,
D04_70,0,,,
D04_71,1,,,
D04_72,0,,,
D04_73,0,,,
D04_74,0,,,
D04_75,0,,,
D04_76,0,,,
D04_77,0,,,
D04_78,0,,,
D04_79,1,,,
D04_8,1,,,
D04_80,0,,,
D04_81,0,,,
D04_82,0,,,
D04_83,0,,,
D04_84,0,,,
D04_85,0,,,
D04_86,1,,,
D04_87,0,,,
D04_88,0,,,
D04_89,0,,,
D04_9,1,,,
D04_90,1,,,
D04_91,0,,,
D04_92,0,,,
D04_93,0,,,
D04_94,0,,,
D04_95,1,,,
D04_96,0,,,
D04_97,1,,,
D04_98,0,,,
D04_99,0,,,
E04_1,0,,,
E04_10,0,,,
E04_100,0,,,
E04_101,0,,,
E04_102,1,,,
E04_103,0,,,
E04_104,0,,,
E04_105,0,,,
E04_106,0,,,
E04_107,0,,,
E04_108,1,,,
E04_109,0,,,
E04_11,0,,,
E04_110,1,,,
E04_111,0,,,
E04_112,1,,,
E04_113,0,,,
E04_114,0,,,
E04_115,0,,,
E04_116,0,,,
E04_117,0,,,
E04_118,0,,,
E04_119,0,,,
E04_12,0,,,
E04_120,0,,,
E04_121,0,,,
E04_122,0,,,
E04_123,0,,,
E04_124,0,,,
E04_125,1,,,
E04_126,0,,,
E04_127,0,,,
E04_128,0,,,
E04_129,0,,,
E04_13,0,,,
E04_130,0,,,
E04_131,0,,,
E04_132,1,,,
E04_133,0,,,
E04_134,0,,,
E04_135,0,,,
E04_136,0,,,
E04_137,1,,,
E04_138,0,,,
E04_139,0,,,
E04_14,0,,,
E04_140,0,,,
E04_141,0,,,
E04_142,0,,,
E04_143,0,,,
E04_144,0,,,
E04_145,0,,,
E04_146,0,,,
E04_147,0,,,
E04_148,0,,,
E04_149,0,,,
E04_15,0,,,
E04_150,0,,,
E04_151,1,,,
E04_152,0,,,
E04_153,0,,,
E04_154,0,,,
E04_155,0,,,
E04_156,0,,,
E04_157,0,,,
E04_158,0,,,
E04_159,0,,,
E04_16,0,,,
E04_160,0,,,
E04_161,0,,,
E04_162,1,,,
E04_163,1,,,
E04_164,0,,,
E04_165,0,,,
E04_166,1,,,
E04_167,0,,,
E04_168,0,,,
E04_169,0,,,
E04_17,0,,,
E04_170,0,,,
E04_171,0,,,
E04_172,1,,,
E04_173,0,,,
E04_174,0,,,
E04_175,1,,,
E04_176,0,,,
E04_177,0,,,
E04_178,0,,,
E04_179,0,,,
E04_18,0,,,
E04_180,1,,,
E04_181,0,,,
E04_182,1,,,
E04_183,0,,,
E04_184,1,,,
E04_185,1,,,
E04_186,0,,,
E04_187,1,,,
E04_188,0,,,
E04_189,1,,,
E04_19,1,,,
E04_190,1,,,
E04_191,0,,,
E04_192,0,,,
E04_193,1,,,
E04_194,0,,,
E04_195,0,,,
E04_196,1,,,
E04_197,0,,,
E04_198,1,,,
E04_199,0,,,
E04_2,1,,,
E04_20,0,,,
E04_200,1,,,
E04_201,1,,,
E04_202,0,,,
E04_203,0,,,
E04_204,0,,,
E04_205,0,,,
E04_206,0,,,
E04_207,1,,,
E04_208,1,,,
E04_209,0,,,
E04_21,1,,,
E04_210,0,,,
E04_211,0,,,
E04_212,0,,,
E04_213,0,,,
E04_214,0,,,
E04_215,0,,,
E04_216,0,,,
E04_217,0,,,
E04_218,0,,,
E04_219,0,,,
E04_22,0,,,
E04_220,0,,,
E04_221,1,,,
E04_222,0,,,
E04_223,0,,,
E04_224,1,,,
E04_225,0,,,
E04_226,0,,,
E04_227,0,,,
E04_228,1,,,
E04_229,0,,,
E04_23,0,,,
E04_230,1,,,
E04_231,0,,,
E04_232,0,,,
E04_233,0,,,
E04_234,0,,,
E04_235,0,,,
E04_236,1,,,
E04_237,1,,,
E04_238,0,,,
E04_239,1,,,
E04_24,0,,,
E04_240,0,,,
E04_241,0,,,
E04_242,1,,,
E04_243,0,,,
E04_244,1,,,
E04_245,0,,,
E04_246,0,,,
E04_247,0,,,
E04_248,0,,,
E04_249,0,,,
E04_25,0,,,
E04_250,0,,,
E04_251,0,,,
E04_26,0,,,
E04_27,1,,,
E04_28,0,,,
E04_29,0,,,
E04_3,0,,,
E04_30,0,,,
E04_31,0,,,
E04_32,0,,,
E04_33,0,,,
E04_34,0,,,
E04_35,1,,,
E04_36,0,,,
E04_37,0,,,
E04_38,0,,,
E04_39,0,,,
E04_4,0,,,
E04_40,0,,,
E04_41,0,,,
E04_42,1,,,
E04_43,0,,,
E04_44,1,,,
E04_45,0,,,
E04_46,0,,,
E04_47,0,,,
E04_48,0,,,
E04_49,0,,,
E04_5,1,,,
E04_50,0,,,
E04_51,1,,,
E04_52,1,,,
E04_53,0,,,
E04_54,0,,,
E04_55,1,,,
E04_56,1,,,
E04_57,0,,,
E04_58,0,,,
E04_59,0,,,
E04_6,0,,,
E04_60,0,,,
E04_61,0,,,
E04_62,0,,,
E04_63,0,,,
E04_64,0,,,
E04_65,0,,,
E04_66,0,,,
E04_67,0,,,
E04_68,0,,,
E04_69,0,,,
E04_7,0,,,
E04_70,0,,,
E04_71,0,,,
E04_72,0,,,
E04_73,0,,,
E04_74,1,,,
E04_75,0,,,
E04_76,0,,,
E04_77,0,,,
E04_78,0,,,
E04_79,0,,,
E04_8,0,,,
E04_80,1,,,
E04_81,1,,,
E04_82,0,,,
E04_83,0,,,
E04_84,1,,,
E04_85,0,,,
E04_86,0,,,
E04_87,0,,,
E04_88,1,,,
E04_89,0,,,
E04_9,1,,,
E04_90,0,,,
E04_91,0,,,
E04_92,0,,,
E04_93,0,,,
E04_94,0,,,
E04_95,0,,,
E04_96,0,,,
E04_97,0,,,
E04_98,0,,,
E04_99,0,,,
F04_1,0,,,
F04_10,0,,,
F04_100,0,,,
F04_101,0,,,
F04_102,0,,,
F04_103,0,,,
F04_104,0,,,
F04_105,0,,,
F04_106,0,,,
F04_107,0,,,
F04_108,0,,,
F04_109,0,,,
F04_11,0,,,
F04_110,0,,,
F04_111,0,,,
F04_112,0,,,
F04_113,0,,,
F04_114,0,,,
F04_115,0,,,
F04_116,0,,,
F04_117,0,,,
F04_118,0,,,
F04_119,0,,,
F04_12,1,,,
F04_120,0,,,
F04_121,0,,,
F04_122,0,,,
F04_123,1,,,
F04_124,0,,,
F04_125,1,,,
F04_126,0,,,
F04_127,0,,,
F04_128,1,,,
F04_129,1,,,
F04_13,0,,,
F04_130,0,,,
F04_131,0,,,
F04_132,1,,,
F04_133,1,,,
F04_134,0,,,
F04_135,0,,,
F04_136,0,,,
F04_137,1,,,
F04_138,0,,,
F04_139,0,,,
F04_14,0,,,
F04_140,1,,,
F04_141,0,,,
F04_142,0,,,
F04_143,0,,,
F04_144,0,,,
F04_145,0,,,
F04_15,0,,,
F04_16,0,,,
F04_17,0,,,
F04_18,1,,,
F04_19,0,,,
F04_2,0,,,
F04_20,0,,,
F04_21,0,,,
F04_22,0,,,
F04_23,0,,,
F04_24,0,,,
F04_25,0,,,
F04_26,0,,,
F04_27,0,,,
F04_28,0,,,
F04_29,0,,,
F04_3,0,,,
F04_30,0,,,
F04_31,0,,,
F04_32,0,,,
F04_33,0,,,
F04_34,1,,,
F04_35,0,,,
F04_36,0,,,
F04_37,1,,,
F04_38,0,,,
F04_39,1,,,
F04_4,0,,,
F04_40,0,,,
F04_41,0,,,
F04_42,0,,,
F04_43,0,,,
F04_44,0,,,
F04_45,0,,,
F04_46,1,,,
F04_47,1,,,
F04_48,0,,,
F04_49,0,,,
F04_5,0,,,
F04_50,0,,,
F04_51,0,,,
F04_52,0,,,
F04_53,0,,,
F04_54,1,,,
F04_55,0,,,
F04_56,0,,,
F04_57,0,,,
F04_58,1,,,
F04_59,0,,,
F04_6,0,,,
F04_60,0,,,
F04_61,0,,,
F04_62,0,,,
F04_63,0,,,
F04_64,0,,,
F04_65,0,,,
F04_66,0,,,
F04_67,0,,,
F04_68,1,,,
F04_69,0,,,
F04_7,0,,,
F04_70,0,,,
F04_71,0,,,
F04_72,0,,,
F04_73,0,,,
F04_74,0,,,
F04_75,0,,,
F04_76,0,,,
F04_77,0,,,
F04_78,0,,,
F04_79,0,,,
F04_8,0,,,
F04_80,0,,,
F04_81,0,,,
F04_82,0,,,
F04_83,0,,,
F04_84,0,,,
F04_85,0,,,
F04_86,0,,,
F04_87,0,,,
F04_88,0,,,
F04_89,1,,,
F04_9,0,,,
F04_90,0,,,
F04_91,0,,,
F04_92,0,,,
F04_93,0,,,
F04_94,0,,,
F04_95,0,,,
F04_96,0,,,
F04_97,0,,,
F04_98,0,,,
F04_99,0,,,
G04_1,0,,,
G04_10,0,,,
G04_100,0,,,
G04_101,0,,,
G04_102,0,,,
G04_103,0,,,
G04_104,0,,,
G04_105,0,,,
G04_106,0,,,
G04_107,0,,,
G04_108,0,,,
G04_109,1,,,
G04_11,1,,,
G04_110,0,,,
G04_111,1,,,
G04_112,0,,,
G04_113,0,,,
G04_114,0,,,
G04_115,0,,,
G04_116,1,,,
G04_117,0,,,
G04_118,0,,,
G04_119,0,,,
G04_12,0,,,
G04_120,0,,,
G04_121,0,,,
G04_122,0,,,
G04_123,0,,,
G04_124,0,,,
G04_125,0,,,
G04_126,0,,,
G04_127,0,,,
G04_128,0,,,
G04_129,0,,,
G04_13,0,,,
G04_130,0,,,
G04_131,0,,,
G04_132,0,,,
G04_133,0,,,
G04_134,0,,,
G04_135,0,,,
G04_136,0,,,
G04_14,0,,,
G04_15,1,,,
G04_16,0,,,
G04_17,0,,,
G04_18,0,,,
G04_19,1,,,
G04_2,0,,,
G04_20,0,,,
G04_21,1,,,
G04_22,0,,,
G04_23,1,,,
G04_24,0,,,
G04_25,0,,,
G04_26,0,,,
G04_27,0,,,
G04_28,0,,,
G04_29,0,,,
G04_3,0,,,
G04_30,0,,,
G04_31,0,,,
G04_32,1,,,
G04_33,0,,,
G04_34,0,,,
G04_35,0,,,
G04_36,0,,,
G04_37,0,,,
G04_38,0,,,
G04_39,0,,,
G04_4,0,,,
G04_40,0,,,
G04_41,0,,,
G04_42,1,,,
G04_43,0,,,
G04_44,0,,,
G04_45,0,,,
G04_46,0,,,
G04_47,0,,,
G04_48,1,,,
G04_49,0,,,
G04_5,0,,,
G04_50,0,,,
G04_51,0,,,
G04_52,0,,,
G04_53,1,,,
G04_54,0,,,
G04_55,0,,,
G04_56,1,,,
G04_57,0,,,
G04_58,0,,,
G04_59,0,,,
G04_6,1,,,
G04_60,1,,,
G04_61,0,,,
G04_62,0,,,
G04_63,0,,,
G04_64,0,,,
G04_65,0,,,
G04_66,0,,,
G04_67,0,,,
G04_68,0,,,
G04_69,0,,,
G04_7,1,,,
G04_70,0,,,
G04_71,0,,,
G04_72,0,,,
G04_73,0,,,
G04_74,0,,,
G04_75,0,,,
G04_76,0,,,
G04_77,0,,,
G04_78,0,,,
G04_79,0,,,
G04_8,0,,,
G04_80,0,,,
G04_81,0,,,
G04_82,0,,,
G04_83,0,,,
G04_84,0,,,
G04_85,0,,,
G04_86,0,,,
G04_87,0,,,
G04_88,0,,,
G04_89,0,,,
G04_9,0,,,
G04_90,0,,,
G04_91,1,,,
G04_92,0,,,
G04_93,0,,,
G04_94,0,,,
G04_95,0,,,
G04_96,0,,,
G04_97,0,,,
G04_98,0,,,
G04_99,0,,,
H04_1,0,,,
H04_10,0,,,
H04_100,0,,,
H04_101,0,,,
H04_102,0,,,
H04_103,0,,,
H04_104,0,,,
H04_105,0,,,
H04_106,0,,,
H04_107,0,,,
H04_108,0,,,
H04_109,0,,,
H04_11,0,,,
H04_110,0,,,
H04_111,0,,,
H04_112,0,,,
H04_113,0,,,
H04_114,0,,,
H04_115,0,,,
H04_116,0,,,
H04_117,0,,,
H04_118,0,,,
H04_119,0,,,
H04_12,0,,,
H04_120,0,,,
H04_121,0,,,
H04_122,0,,,
H04_123,0,,,
H04_124,0,,,
H04_125,0,,,
H04_126,0,,,
H04_127,1,,,
H04_128,0,,,
H04_129,0,,,
H04_13,0,,,
H04_130,0,,,
H04_131,1,,,
H04_132,1,,,
H04_133,0,,,
H04_134,0,,,
H04_135,1,,,
H04_136,0,,,
H04_137,0,,,
H04_138,1,,,
H04_139,1,,,
H04_14,0,,,
H04_140,0,,,
H04_141,0,,,
H04_142,0,,,
H04_143,0,,,
H04_144,0,,,
H04_145,0,,,
H04_146,0,,,
H04_147,0,,,
H04_148,0,,,
H04_149,0,,,
H04_15,0,,,
H04_150,0,,,
H04_151,0,,,
H04_152,0,,,
H04_153,0,,,
H04_154,0,,,
H04_155,0,,,
H04_156,0,,,
H04_157,0,,,
H04_158,0,,,
H04_159,0,,,
H04_16,0,,,
H04_160,0,,,
H04_161,0,,,
H04_162,1,,,
H04_163,0,,,
H04_164,1,,,
H04_165,0,,,
H04_166,0,,,
H04_167,0,,,
H04_168,0,,,
H04_169,0,,,
H04_17,0,,,
H04_170,1,,,
H04_171,0,,,
H04_172,0,,,
H04_173,0,,,
H04_174,0,,,
H04_175,0,,,
H04_176,1,,,
H04_177,0,,,
H04_178,0,,,
H04_179,1,,,
H04_18,0,,,
H04_180,0,,,
H04_181,1,,,
H04_182,0,,,
H04_183,0,,,
H04_184,0,,,
H04_185,1,,,
H04_186,0,,,
H04_187,1,,,
H04_188,0,,,
H04_189,0,,,
H04_19,0,,,
H04_190,0,,,
H04_191,0,,,
H04_192,0,,,
H04_193,0,,,
H04_194,0,,,
H04_195,0,,,
H04_196,0,,,
H04_197,0,,,
H04_198,0,,,
H04_199,0,,,
H04_2,0,,,
H04_20,0,,,
H04_200,0,,,
H04_201,0,,,
H04_202,0,,,
H04_203,0,,,
H04_204,0,,,
H04_205,0,,,
H04_206,0,,,
H04_207,0,,,
H04_208,0,,,
H04_209,0,,,
H04_21,0,,,
H04_210,0,,,
H04_211,0,,,
H04_212,0,,,
H04_213,0,,,
H04_214,1,,,
H04_215,1,,,
H04_216,0,,,
H04_217,0,,,
H04_218,1,,,
H04_219,0,,,
H04_22,0,,,
H04_220,0,,,
H04_221,0,,,
H04_222,0,,,
H04_223,1,,,
H04_224,0,,,
H04_225,0,,,
H04_23,0,,,
H04_24,0,,,
H04_25,0,,,
H04_26,0,,,
H04_27,0,,,
H04_28,1,,,
H04_29,0,,,
H04_3,1,,,
H04_30,1,,,
H04_31,0,,,
H04_32,0,,,
H04_33,0,,,
H04_34,0,,,
H04_35,0,,,
H04_36,0,,,
H04_37,0,,,
H04_38,0,,,
H04_39,0,,,
H04_4,0,,,
H04_40,0,,,
H04_41,0,,,
H04_42,0,,,
H04_43,0,,,
H04_44,0,,,
H04_45,0,,,
H04_46,0,,,
H04_47,0,,,
H04_48,0,,,
H04_49,0,,,
H04_5,1,,,
H04_50,0,,,
H04_51,0,,,
H04_52,0,,,
H04_53,0,,,
H04_54,1,,,
H04_55,0,,,
H04_56,0,,,
H04_57,0,,,
H04_58,0,,,
H04_59,0,,,
H04_6,0,,,
H04_60,0,,,
H04_61,0,,,
H04_62,0,,,
H04_63,0,,,
H04_64,0,,,
H04_65,0,,,
H04_66,1,,,
H04_67,0,,,
H04_68,0,,,
H04_69,0,,,
H04_7,0,,,
H04_70,0,,,
H04_71,0,,,
H04_72,0,,,
H04_73,0,,,
H04_74,0,,,
H04_75,0,,,
H04_76,0,,,
H04_77,0,,,
H04_78,0,,,
H04_79,0,,,
H04_8,0,,,
H04_80,0,,,
H04_81,0,,,
H04_82,0,,,
H04_83,0,,,
H04_84,0,,,
H04_85,0,,,
H04_86,0,,,
H04_87,0,,,
H04_88,0,,,
H04_89,0,,,
H04_9,0,,,
H04_90,0,,,
H04_91,0,,,
H04_92,1,,,
H04_93,0,,,
H04_94,0,,,
H04_95,0,,,
H04_96,0,,,
H04_97,0,,,
H04_98,0,,,
H04_99,1,,,
