"reg_id","intensity_mean","im_idx"
"D04_144",7964.09608540925,1
"D04_145",10931.5501242751,1
"D04_146",6708.32018209408,1
"D04_147",6863.60760587727,1
"D04_148",9021.689453125,1
"D04_149",5976.78195488722,1
"D04_150",9399.84975767367,1
"D04_151",5737.32911392405,1
"D04_152",7369.13260219342,1
"D04_153",7149.76955903272,1
"D04_154",10013.1864224138,1
"D04_155",6770.98501872659,1
"D04_156",10341.733102253,1
"D04_157",14895.4640122511,1
"D04_158",7027.5875,1
"D04_159",11239.1095132743,1
"D04_160",6090.37209302326,1
"D04_161",8297.99573257468,1
"D04_162",7449.11111111111,1
"D04_163",12829.547116737,1
"D04_164",7531.17635658915,1
"D04_165",7229.4854368932,1
"D04_166",8984.5930984903,1
"D04_167",5997.53658536585,1
"D04_168",6845.24691358025,1
"D04_169",6714.90868454662,1
"D04_170",5605.55274888559,1
"D04_171",6312.19642857143,1
"D04_172",11805.8498942918,1
"D04_173",4959.71276595745,1
"D04_174",5317.03636363636,1
"D04_175",5338.77033492823,1
"D04_176",14325.1269230769,1
"D04_177",7888.2216066482,1
"D04_178",5258.10909090909,1
"D04_179",5773.29285714286,1
"D04_180",5035.40651801029,1
"D04_181",10045.149068323,1
"D04_182",11193.4737569061,1
"D04_183",5456.04545454545,1
"D04_184",5151.9766536965,1
"D04_185",7674.06709265176,1
"D04_186",5284.64627659574,1
"D04_187",5664.29491525424,1
"D04_188",19354.4475138122,1
"D04_189",5249.9770773639,1
"D04_190",5064.17021276596,1
"D04_191",5859.28333333333,1
"D04_192",4906.95798319328,1
"D04_193",6808.18579234973,1
"D04_194",8613.84135977337,1
"D04_195",5211.63716814159,1
"D04_196",4963.92682926829,1
"D04_197",5275.3440860215,1
"D04_198",4630.6976744186,1
"D04_199",5051.63764705882,1
"D04_200",6364.45084745763,1
"D04_201",12622.0511073254,1
"D04_202",5110.79113924051,1
"D04_203",5024.25806451613,1
"D04_204",5181.84359400998,1
"D04_205",9213.47466960352,1
"D04_206",8032.58196721311,1
"D04_207",8701.88481675393,1
"D04_208",4805.59442724458,1
"D04_209",6875.48516320475,1
"D04_210",5308.65923566879,1
"D04_211",5157.54611650485,1
"D04_212",5070.73029772329,1
"D04_213",5103.94585987261,1
"D04_214",6056.49913644214,1
"D04_215",5135.45474137931,1
"D04_216",5778.39163498099,1
"D04_217",5929.67256637168,1
"D04_218",5002.84693877551,1
"D04_1",7642.52040816327,2
"D04_2",6083.40361445783,2
"D04_3",8967.23575129534,2
"D04_4",4531.69841269841,2
"D04_5",5851.3,2
"D04_6",5956.32558139535,2
"D04_7",6784.47658862876,2
"D04_8",7779.50793650794,2
"D04_9",7814.31051587302,2
"D04_10",7026.14527027027,2
"D04_11",6515.6975308642,2
"D04_12",5663.23494860499,2
"D04_13",8867.42877094972,2
"D04_14",8769.94312796209,2
"D04_15",5580.85972369819,2
"D04_16",8271.84634448575,2
"D04_17",7895.20715630885,2
"D04_18",7220.75381263617,2
"D04_19",5182.51171171171,2
"D04_20",7648.80927835052,2
"D04_21",9397.27808219178,2
"D04_22",7089.65667166417,2
"D04_23",6084.03092783505,2
"D04_24",7398.90361445783,2
"D04_25",4810.14789915966,2
"D04_26",5223.28667790894,2
"D04_27",5021.94393741851,2
"D04_28",5187.16363636364,2
"D04_29",10300.9831649832,2
"D04_30",6652.62278481013,2
"D04_31",5114.04297994269,2
"D04_32",6253.29275041505,2
"D04_33",5072.57475728155,2
"D04_34",5541.04247104247,2
"D04_35",7529.98087954111,2
"D04_36",7836.13825757576,2
"D04_37",5192.16791044776,2
"D04_38",5406.39572192513,2
"D04_39",7242.55755395683,2
"D04_40",4779.22127659574,2
"D04_41",4936.61913357401,2
"D04_42",4921.56779661017,2
"D04_43",8561.5652173913,2
"D04_44",4912.36585365854,2
"D04_45",5198.19242902208,2
"D04_46",5115.68387096774,2
"D04_47",5197.34574468085,2
"D04_48",4983.26535087719,2
"D04_49",4795.9168207024,2
"D04_50",4787.25587467363,2
"D04_51",4653.38046272494,2
"D04_52",5320.92307692308,2
"D04_53",7833.83970406905,2
"D04_54",8896.67605633803,2
"D04_55",5344.97967479675,2
"D04_56",4774.23425692695,2
"D04_57",5220.9012345679,2
"D04_58",4936.05610561056,2
"D04_59",5071.30350194553,2
"D04_60",5418.92736077482,2
"D04_61",4823.4184675835,2
"D04_62",4550.54,2
"D04_63",4760.6592039801,2
"D04_64",5347.09198813056,2
"D04_65",4798.56226415094,2
"D04_66",5504.1804670913,2
"D04_67",7348.08804204993,2
"D04_68",6173.08985507246,2
"D04_69",4659.16822429907,2
"D04_70",5116.80571428571,2
"D04_71",7106.68434343434,2
"D04_72",6980.86083499006,2
"D04_73",5026.7694235589,2
"D04_74",5238.40235294118,2
"D04_75",5593.6217948718,2
"D04_76",4692.088794926,2
"D04_77",9063.93203883495,2
"D04_78",6214.81669394435,2
"D04_79",7457.68030050084,2
"D04_80",5035.96252129472,2
"D04_81",4687.36890951276,2
"D04_82",7043.0114379085,2
"D04_83",5248.82911392405,2
"D04_84",9826.33843017329,2
"D04_85",4849.94594594595,2
"D04_86",5158.5962962963,2
"D04_87",4889.69757174393,2
"D04_88",5569.87301587302,2
"D04_89",7673.26829268293,2
"D04_90",8032.12146596859,2
"D04_91",5031.85185185185,2
"D04_92",5022.81088082902,2
"D04_93",5179.71794871795,2
"D04_94",5709.84933774834,2
"D04_95",5773,2
"D04_96",5035.34449760766,2
"D04_97",8210.67134831461,2
"D04_98",8994.18765743073,2
"D04_99",5563.51807228916,2
"D04_100",5503.05263157895,2
"D04_101",5160.14,2
"D04_102",10476.766384778,2
"D04_103",5368.83974358974,2
"D04_104",8652.24896694215,2
"D04_105",5439.75,2
"D04_106",6399.23157894737,2
"D04_107",5701.27444794953,2
"D04_108",5191.51666666667,2
"D04_109",5103.10944206009,2
"D04_110",6349.55072463768,2
"D04_111",6218.97746478873,2
"D04_112",11025.6898550725,2
"D04_113",5071.6640625,2
"D04_114",5196.19660194175,2
"D04_115",9818.34725274725,2
"D04_116",4766.86758893281,2
"D04_117",5802.09704142012,2
"D04_118",5917.44193548387,2
"D04_119",5518.06991525424,2
"D04_120",6009.65172413793,2
"D04_121",6494.79212598425,2
"D04_122",5361.24482758621,2
"D04_123",7632.91264367816,2
"D04_124",6306.28656126482,2
"D04_125",5398.68763557484,2
"D04_126",9861.5721997301,2
"D04_127",5835.11926605505,2
"D04_128",5497.93427230047,2
"D04_129",5845.07591240876,2
"D04_130",6974.00576368876,2
"D04_131",7091.65340314136,2
"D04_132",5981.04761904762,2
"D04_133",11873.2633663366,2
"D04_134",7942.34015345269,2
"D04_135",5927.80448065173,2
"D04_136",9886.24170616114,2
"D04_137",7763.59603960396,2
"D04_138",5881.87305122494,2
"D04_139",9765.07692307692,2
"D04_140",6715.34682080925,2
"D04_141",7963.70765661253,2
"D04_142",7778.37209302326,2
"D04_143",5520.52348993289,2
"D04_144",7481.30960854093,2
"D04_145",8428.48550124275,2
"D04_146",5439.33535660091,2
"D04_147",5298.28176318064,2
"D04_148",6898.169921875,2
"D04_149",9300.48496240602,2
"D04_150",7363.35702746365,2
"D04_151",6911.90506329114,2
"D04_152",7327.01794616152,2
"D04_153",5573.2347083926,2
"D04_154",7956.34375,2
"D04_155",6775.53183520599,2
"D04_156",9015.79549393414,2
"D04_157",11755.5696784073,2
"D04_158",6434.75625,2
"D04_159",8258.32190265487,2
"D04_160",6344.39534883721,2
"D04_161",6986.6173541963,2
"D04_162",6839.4269005848,2
"D04_163",9008.08438818565,2
"D04_164",6431.21511627907,2
"D04_165",5929.24919093851,2
"D04_166",7506.06829618979,2
"D04_167",5941.93292682927,2
"D04_168",6679.43209876543,2
"D04_169",5688.92528735632,2
"D04_170",6719.21842496285,2
"D04_171",6139.13265306122,2
"D04_172",13277.9196617336,2
"D04_173",4903.1170212766,2
"D04_174",8219.78181818182,2
"D04_175",5591.63636363636,2
"D04_176",11734.6884615385,2
"D04_177",7093.36842105263,2
"D04_178",6766.83636363636,2
"D04_179",5667.69285714286,2
"D04_180",4970.80960548885,2
"D04_181",8728.96583850932,2
"D04_182",8889.18301104972,2
"D04_183",5432.64545454545,2
"D04_184",5084.47859922179,2
"D04_185",6927.02555910543,2
"D04_186",6038.86170212766,2
"D04_187",5567.79152542373,2
"D04_188",15079.0110497238,2
"D04_189",4694.37535816619,2
"D04_190",4983.76170212766,2
"D04_191",5760.41333333333,2
"D04_192",4858.0756302521,2
"D04_193",6718.9781420765,2
"D04_194",13431.1104815864,2
"D04_195",5138.86725663717,2
"D04_196",4891.93495934959,2
"D04_197",5204.10483870968,2
"D04_198",4583.32558139535,2
"D04_199",4992.11529411765,2
"D04_200",6210.31186440678,2
"D04_201",10315.2844974446,2
"D04_202",5019.77848101266,2
"D04_203",4954.93548387097,2
"D04_204",4922.27953410982,2
"D04_205",8003.18171806167,2
"D04_206",11601.5081967213,2
"D04_207",7723.10994764398,2
"D04_208",4690.90092879257,2
"D04_209",5883.44955489614,2
"D04_210",4966.11146496815,2
"D04_211",5087.96844660194,2
"D04_212",4957.65323992995,2
"D04_213",5002.34076433121,2
"D04_214",5731.48359240069,2
"D04_215",5050.78448275862,2
"D04_216",5774.15209125475,2
"D04_217",6119.96755162242,2
"D04_218",4918.59183673469,2
"D04_1",7719.46428571429,3
"D04_2",4602.90963855422,3
"D04_3",5767.81865284974,3
"D04_4",4512.9977324263,3
"D04_5",8575.15555555556,3
"D04_6",6514.68217054264,3
"D04_7",5139.82692307692,3
"D04_8",6488.84210526316,3
"D04_9",5646.89484126984,3
"D04_10",4914.30489864865,3
"D04_11",7165.75,3
"D04_12",5567.13803230543,3
"D04_13",5376.71089385475,3
"D04_14",5574.08846761453,3
"D04_15",5461.82040382572,3
"D04_16",5812.28376703841,3
"D04_17",5275.42184557439,3
"D04_18",6302.90413943355,3
"D04_19",5082.15495495495,3
"D04_20",10140.0360824742,3
"D04_21",6495.18356164384,3
"D04_22",7786.76236881559,3
"D04_23",4576.09278350515,3
"D04_24",7507.84819277108,3
"D04_25",4703.7512605042,3
"D04_26",5124.81787521079,3
"D04_27",4906.19947848761,3
"D04_28",4549.10909090909,3
"D04_29",10195.3602693603,3
"D04_30",6482.82405063291,3
"D04_31",4961.4670487106,3
"D04_32",6269.31156613171,3
"D04_33",4731.78640776699,3
"D04_34",5402.70463320463,3
"D04_35",5670.48374760994,3
"D04_36",7692.74621212121,3
"D04_37",8833.18656716418,3
"D04_38",5004.85989304813,3
"D04_39",5444.24820143885,3
"D04_40",4675.90638297872,3
"D04_41",4824.02166064982,3
"D04_42",4799.74011299435,3
"D04_43",5676.64747356052,3
"D04_44",4770.68943089431,3
"D04_45",5008.05993690852,3
"D04_46",5006.95806451613,3
"D04_47",5065.37234042553,3
"D04_48",4845.3947368421,3
"D04_49",4680.56561922366,3
"D04_50",4648.00783289817,3
"D04_51",4540.04627249357,3
"D04_52",5158.7525083612,3
"D04_53",5362.51664611591,3
"D04_54",6277.53169014085,3
"D04_55",5519.5162601626,3
"D04_56",4656.49622166247,3
"D04_57",5099.17777777778,3
"D04_58",4780.74257425743,3
"D04_59",4954.33073929961,3
"D04_60",5290.73365617433,3
"D04_61",4702.83300589391,3
"D04_62",4418.425,3
"D04_63",4627.76368159204,3
"D04_64",5388.74332344214,3
"D04_65",4673.9679245283,3
"D04_66",5403.68577494692,3
"D04_67",5158.89487516426,3
"D04_68",6235.73623188406,3
"D04_69",4523.52024922118,3
"D04_70",5014.26095238095,3
"D04_71",5186.12373737374,3
"D04_72",6346.0337972167,3
"D04_73",4882.22807017544,3
"D04_74",5102.54352941177,3
"D04_75",5451.41987179487,3
"D04_76",4564.85412262156,3
"D04_77",7539.59223300971,3
"D04_78",6151.72667757774,3
"D04_79",5143.43489148581,3
"D04_80",4900.98807495741,3
"D04_81",4566.44779582367,3
"D04_82",7601.03431372549,3
"D04_83",5111.57753164557,3
"D04_84",6562.59225280326,3
"D04_85",4723.16216216216,3
"D04_86",4560.18518518519,3
"D04_87",4748.90507726269,3
"D04_88",7221.63888888889,3
"D04_89",5815.10911424904,3
"D04_90",5315.677486911,3
"D04_91",7248.09259259259,3
"D04_92",4864.4585492228,3
"D04_93",5069.02564102564,3
"D04_94",8085.70364238411,3
"D04_95",5115.20527859238,3
"D04_96",4903.50717703349,3
"D04_97",6340.0308988764,3
"D04_98",6062.00125944584,3
"D04_99",5442.97590361446,3
"D04_100",4948.13157894737,3
"D04_101",5021.34,3
"D04_102",8973.19238900634,3
"D04_103",5204.91346153846,3
"D04_104",5825.88326446281,3
"D04_105",5282.19578313253,3
"D04_106",11021.0947368421,3
"D04_107",5591.33123028391,3
"D04_108",5052.73333333333,3
"D04_109",4997.37339055794,3
"D04_110",7258.15458937198,3
"D04_111",6204.34084507042,3
"D04_112",6811.14782608696,3
"D04_113",4912.27864583333,3
"D04_114",5027.20873786408,3
"D04_115",7307.62857142857,3
"D04_116",4641.74505928854,3
"D04_117",5321.97159763314,3
"D04_118",5795.3935483871,3
"D04_119",5376.93008474576,3
"D04_120",7164.8275862069,3
"D04_121",6305.49291338583,3
"D04_122",5261.06551724138,3
"D04_123",5295.83908045977,3
"D04_124",6183.3418972332,3
"D04_125",5245.96095444685,3
"D04_126",6609.98380566802,3
"D04_127",5683.47247706422,3
"D04_128",5357.25821596244,3
"D04_129",6097.3795620438,3
"D04_130",6074.13976945245,3
"D04_131",5166.10680628272,3
"D04_132",8534.29841269841,3
"D04_133",8720.40594059406,3
"D04_134",7558.39386189258,3
"D04_135",5861.28920570265,3
"D04_136",6494.15402843602,3
"D04_137",5161.23168316832,3
"D04_138",5780.85077951002,3
"D04_139",6192.40384615385,3
"D04_140",6859.25433526012,3
"D04_141",7752.20649651972,3
"D04_142",7830.01860465116,3
"D04_143",5329.48322147651,3
"D04_144",7252.62633451957,3
"D04_145",5735.20795360398,3
"D04_146",10256.7708649469,3
"D04_147",5328.3448573898,3
"D04_148",4955.1171875,3
"D04_149",7682.27819548872,3
"D04_150",4941.52504038772,3
"D04_151",7891.89873417722,3
"D04_152",5715.83250249252,3
"D04_153",5031.73257467994,3
"D04_154",5607.90193965517,3
"D04_155",7621.73782771536,3
"D04_156",5488.89601386482,3
"D04_157",6886.11179173047,3
"D04_158",4843.71875,3
"D04_159",5379.28982300885,3
"D04_160",8587.6531007752,3
"D04_161",5199.83357041252,3
"D04_162",7609.43859649123,3
"D04_163",5648.93108298172,3
"D04_164",4929.00775193798,3
"D04_165",4454.70873786408,3
"D04_166",5330.14018691589,3
"D04_167",6082.80487804878,3
"D04_168",6414.21975308642,3
"D04_169",4714.16028097063,3
"D04_170",5114.49777117385,3
"D04_171",6026.73979591837,3
"D04_172",8258.66173361522,3
"D04_173",4801.04255319149,3
"D04_174",5692.20909090909,3
"D04_175",6317.1004784689,3
"D04_176",6691.82884615385,3
"D04_177",6458.75900277008,3
"D04_178",6399.52467532468,3
"D04_179",5507.37142857143,3
"D04_180",4876.81475128645,3
"D04_181",9024.03726708074,3
"D04_182",6036.53867403315,3
"D04_183",5334.63636363636,3
"D04_184",5008.94163424125,3
"D04_185",7405.62939297125,3
"D04_186",5311.27127659574,3
"D04_187",5493.72711864407,3
"D04_188",9967.87845303868,3
"D04_189",5123.36103151862,3
"D04_190",4902.03829787234,3
"D04_191",5698.41333333333,3
"D04_192",4791.16806722689,3
"D04_193",6576.90163934426,3
"D04_194",9717.86402266289,3
"D04_195",5067.62241887906,3
"D04_196",4839.65040650407,3
"D04_197",5121.68010752688,3
"D04_198",4547.55813953488,3
"D04_199",4911.41411764706,3
"D04_200",6024.72542372881,3
"D04_201",5915.4395229983,3
"D04_202",4977.41772151899,3
"D04_203",4891.38709677419,3
"D04_204",4789.44093178037,3
"D04_205",5719.36674008811,3
"D04_206",8441.17213114754,3
"D04_207",7800.78010471204,3
"D04_208",4812.1052631579,3
"D04_209",4853.44807121662,3
"D04_210",4887.31210191083,3
"D04_211",5039.01699029126,3
"D04_212",4903.02276707531,3
"D04_213",4925.05891719745,3
"D04_214",5387.59240069085,3
"D04_215",4721.36637931035,3
"D04_216",5660.42205323194,3
"D04_217",5892.44247787611,3
"D04_218",4837.17346938776,3
"D04_1",6545.39030612245,4
"D04_2",4384.90963855422,4
"D04_3",5469.74352331606,4
"D04_4",4497.28344671202,4
"D04_5",8097.52222222222,4
"D04_6",5635.20930232558,4
"D04_7",4677.40551839465,4
"D04_8",6630.67084377611,4
"D04_9",5347.26884920635,4
"D04_10",4780.0304054054,4
"D04_11",6140.07716049383,4
"D04_12",5451.46255506608,4
"D04_13",4876.31005586592,4
"D04_14",5429.6887835703,4
"D04_15",5357.02444208289,4
"D04_16",5478.39033457249,4
"D04_17",4829.02259887006,4
"D04_18",7603.58605664488,4
"D04_19",4996.88648648649,4
"D04_20",7877.24226804124,4
"D04_21",5699.4095890411,4
"D04_22",6548.12368815592,4
"D04_23",4429.02474226804,4
"D04_24",6926.36626506024,4
"D04_25",4604.86050420168,4
"D04_26",5010.99662731872,4
"D04_27",4807.86049543677,4
"D04_28",4837.32727272727,4
"D04_29",11050.4848484848,4
"D04_30",6295.37594936709,4
"D04_31",4872.26361031519,4
"D04_32",6204.79579413392,4
"D04_33",4618.85825242718,4
"D04_34",5295.74903474903,4
"D04_35",5343.02485659656,4
"D04_36",7649.00378787879,4
"D04_37",7065.11380597015,4
"D04_38",4814.60427807487,4
"D04_39",4847.79856115108,4
"D04_40",4576.34468085106,4
"D04_41",4703.72202166065,4
"D04_42",4695.3418079096,4
"D04_43",5258.43008225617,4
"D04_44",4665.71382113821,4
"D04_45",4876.99684542587,4
"D04_46",4895.33870967742,4
"D04_47",4953.56382978723,4
"D04_48",4745.28289473684,4
"D04_49",4575.8280961183,4
"D04_50",4577.00261096606,4
"D04_51",4453.30848329049,4
"D04_52",5093.42474916388,4
"D04_53",5107.43773119605,4
"D04_54",5683.17429577465,4
"D04_55",5462.31300813008,4
"D04_56",4548.70528967254,4
"D04_57",4969.15308641975,4
"D04_58",4658.33663366337,4
"D04_59",4849.80155642023,4
"D04_60",5174.9612590799,4
"D04_61",4601.27701375246,4
"D04_62",4324.0575,4
"D04_63",4523.39800995025,4
"D04_64",5213.35608308605,4
"D04_65",4563.59433962264,4
"D04_66",5316.55626326964,4
"D04_67",4788.2023653088,4
"D04_68",6151.41884057971,4
"D04_69",4425.41744548287,4
"D04_70",4909.3580952381,4
"D04_71",5038.03156565657,4
"D04_72",5720.96421471173,4
"D04_73",4772.51127819549,4
"D04_74",4992.64,4
"D04_75",5339.10256410256,4
"D04_76",4459.86046511628,4
"D04_77",6129.24466019417,4
"D04_78",5848.94271685761,4
"D04_79",4737.72287145242,4
"D04_80",4801.90800681431,4
"D04_81",4460.22273781903,4
"D04_82",6650.81045751634,4
"D04_83",5014.91772151899,4
"D04_84",5638.16411824669,4
"D04_85",4626.0498960499,4
"D04_86",4405.44814814815,4
"D04_87",4665.30022075055,4
"D04_88",5781.95238095238,4
"D04_89",5795.36713735558,4
"D04_90",5049.87958115183,4
"D04_91",8279.43518518518,4
"D04_92",4765.66580310881,4
"D04_93",4980.76923076923,4
"D04_94",6815.87086092715,4
"D04_95",4980.68328445748,4
"D04_96",4787.43062200957,4
"D04_97",6413.1952247191,4
"D04_98",5191.60075566751,4
"D04_99",5347.72289156627,4
"D04_100",4778.21929824562,4
"D04_101",4903.79,4
"D04_102",8437.25581395349,4
"D04_103",5109.67307692308,4
"D04_104",5087.38119834711,4
"D04_105",5137.88855421687,4
"D04_106",9079.05263157895,4
"D04_107",5490.31861198738,4
"D04_108",4957.25,4
"D04_109",4871.10944206009,4
"D04_110",6277.86956521739,4
"D04_111",5894.62816901408,4
"D04_112",6271.44347826087,4
"D04_113",4792.484375,4
"D04_114",4890.16019417476,4
"D04_115",5963.87472527473,4
"D04_116",4510.67984189723,4
"D04_117",5065.50295857988,4
"D04_118",5594.20967741936,4
"D04_119",5274.32838983051,4
"D04_120",6433.83448275862,4
"D04_121",6000.84094488189,4
"D04_122",5222.26206896552,4
"D04_123",4985.90689655172,4
"D04_124",6048.30434782609,4
"D04_125",5151.34707158351,4
"D04_126",5627.71794871795,4
"D04_127",5593.78899082569,4
"D04_128",5229.50938967136,4
"D04_129",5814.93576642336,4
"D04_130",5552.18299711816,4
"D04_131",4711.93821989529,4
"D04_132",7454.24444444444,4
"D04_133",7005.94257425743,4
"D04_134",7084.36061381074,4
"D04_135",5794.22606924644,4
"D04_136",5439.12559241706,4
"D04_137",4907.40792079208,4
"D04_138",5700.65924276169,4
"D04_139",5331.38221153846,4
"D04_140",6552.84393063584,4
"D04_141",7197.86078886311,4
"D04_142",7554.32558139535,4
"D04_143",5181.68120805369,4
"D04_144",7682.59074733096,4
"D04_145",5362.22038111019,4
"D04_146",7922.53414264036,4
"D04_147",5052.75885911841,4
"D04_148",4796.97265625,4
"D04_149",6476.77067669173,4
"D04_150",4728.4943457189,4
"D04_151",6320.04430379747,4
"D04_152",5193.98105682951,4
"D04_153",4899.38833570412,4
"D04_154",5436.53125,4
"D04_155",8131.10112359551,4
"D04_156",5017.50086655113,4
"D04_157",6207.84686064319,4
"D04_158",4685.01875,4
"D04_159",5221.84402654867,4
"D04_160",7734.91666666667,4
"D04_161",4838.24893314367,4
"D04_162",6319.61988304094,4
"D04_163",5730.42475386779,4
"D04_164",4630.66763565892,4
"D04_165",4332.0355987055,4
"D04_166",4899.22429906542,4
"D04_167",6375.9756097561,4
"D04_168",6334.85185185185,4
"D04_169",5506.16730523627,4
"D04_170",5215.68499257058,4
"D04_171",6063.07908163265,4
"D04_172",6864.23467230444,4
"D04_173",4740.54255319149,4
"D04_174",6206.52727272727,4
"D04_175",5348.34928229665,4
"D04_176",6131.26346153846,4
"D04_177",6345.35180055402,4
"D04_178",5496.00779220779,4
"D04_179",5390.13571428571,4
"D04_180",4804.86106346484,4
"D04_181",9152.2049689441,4
"D04_182",5532.63812154696,4
"D04_183",5143.64545454545,4
"D04_184",4915.52529182879,4
"D04_185",7782.57188498403,4
"D04_186",5052.86436170213,4
"D04_187",5428.34237288136,4
"D04_188",9363.30386740331,4
"D04_189",4436.06303724928,4
"D04_190",4829.16170212766,4
"D04_191",5605.72,4
"D04_192",4712.14285714286,4
"D04_193",6491.19672131148,4
"D04_194",8415.25779036827,4
"D04_195",4991.44837758112,4
"D04_196",4769.77235772358,4
"D04_197",5052.38440860215,4
"D04_198",4473.97674418605,4
"D04_199",4810.64705882353,4
"D04_200",5925.62711864407,4
"D04_201",5193.05792163543,4
"D04_202",4867.43037974684,4
"D04_203",4818.03225806452,4
"D04_204",4699.72878535774,4
"D04_205",5148.07709251101,4
"D04_206",7178.37704918033,4
"D04_207",7750.37172774869,4
"D04_208",4608.40866873065,4
"D04_209",4760.23293768546,4
"D04_210",4820.87579617834,4
"D04_211",4963.54126213592,4
"D04_212",4840.67950963222,4
"D04_213",4853.81687898089,4
"D04_214",5388.80656303972,4
"D04_215",4661.53017241379,4
"D04_216",5561.66920152091,4
"D04_217",5668.01769911504,4
"D04_218",4745.19387755102,4
"D04_1",5580.70408163265,5
"D04_2",4284.60542168675,5
"D04_3",5113.28497409326,5
"D04_4",4393.90249433107,5
"D04_5",6931.21111111111,5
