reg_id,spikes,morethan5,longspikes,many_longspikes
E07_44,0,,,
E07_45,0,,,
E07_46,0,,,
E07_47,1,,,
E07_48,1,,,
E07_49,0,,,
E07_5,0,,,
E07_50,1,,,
E07_51,0,,,
E07_52,1,,,
E07_53,0,,,
E07_54,1,,,
E07_55,0,,,
E07_56,0,,,
E07_57,0,,,
E07_58,1,,,
E07_59,1,1,,
E07_6,0,,,
E07_60,1,,,
E07_61,0,,,
E07_62,0,,,
E07_63,0,,,
E07_64,0,,,
E07_65,0,,,
E07_66,0,,,
E07_67,0,,,
E07_68,0,,,
E07_69,0,,,
E07_7,1,,,
E07_70,0,,,
E07_71,0,,,
E07_72,0,,,
E07_73,1,,,
E07_74,0,,,
E07_75,0,,,
E07_76,1,,,
E07_77,0,,,
E07_78,0,,,
E07_79,0,,,
E07_8,1,1,,
E07_80,0,,,
E07_81,0,,,
E07_82,0,,,
E07_83,0,,,
E07_84,0,,,
E07_85,0,,,
E07_86,0,,,
E07_87,1,,,
E07_88,1,,,
E07_89,0,,,
E07_9,0,,,
E07_90,0,,,
E07_91,0,,,
E07_92,0,,,
E07_93,1,,,
E07_94,1,,,
F07_1,0,,,
F07_10,0,,,
F07_100,1,,,
F07_101,0,,,
F07_102,0,,,
F07_103,0,,,
F07_104,1,,,
F07_105,1,,,
F07_11,0,,,
F07_12,1,,,
F07_13,0,,,
F07_14,0,,,
F07_15,0,,,
F07_16,1,,,
F07_17,0,,,
F07_18,0,,,
F07_19,0,,,
F07_2,1,,,
F07_20,0,,,
F07_21,0,,,
F07_22,0,,,
F07_23,0,,,
F07_24,0,,,
F07_25,1,,,
F07_26,1,,,
F07_27,1,,,
F07_28,1,,,
F07_29,0,,,
F07_3,0,,,
F07_30,1,,,
F07_31,1,,,
F07_32,1,,,
F07_33,1,,,
F07_34,0,,,
F07_35,0,,,
F07_36,0,,,
F07_37,0,,,
F07_38,0,,,
F07_39,0,,,
F07_4,0,,,
F07_40,0,,,
F07_41,1,,,
F07_42,0,,,
F07_43,0,,,
F07_44,0,,,
F07_45,1,,,
F07_46,0,,,
F07_47,1,,,
F07_48,0,,,
F07_49,0,,,
F07_5,0,,,
F07_50,0,,,
F07_51,1,,,
F07_52,0,,,
F07_53,0,,,
F07_54,0,,,
F07_55,1,,,
F07_56,1,,,
F07_57,0,,,
F07_58,0,,,
F07_59,0,,,
F07_6,0,,,
F07_60,1,,,
F07_61,0,,,
F07_62,0,,,
F07_63,0,,,
F07_64,0,,,
F07_65,1,,,
F07_66,1,,,
F07_67,1,,,
F07_68,1,,,
F07_69,0,,,
F07_7,0,,,
F07_70,0,,,
F07_71,1,,,
F07_72,0,,,
F07_73,0,,,
F07_74,0,,,
F07_75,0,,,
F07_76,0,,,
F07_77,1,,,
F07_78,0,,,
F07_79,1,,,
F07_8,0,,,
F07_80,1,,,
F07_81,0,,,
F07_82,0,,,
F07_83,1,,,
F07_84,0,,,
F07_85,1,,,
F07_86,0,,,
F07_87,1,,,
F07_88,1,,,
F07_89,0,,,
F07_9,0,,,
F07_90,0,,,
F07_91,0,,,
F07_92,0,,,
F07_93,0,,,
F07_94,0,,,
F07_95,0,,,
F07_96,0,,,
F07_97,0,,,
F07_98,0,,,
F07_99,1,,,
G07_1,0,,,
G07_10,0,,,
G07_11,1,,,
G07_12,0,,,
G07_13,0,,,
G07_14,1,,,
G07_15,0,,,
G07_16,0,,,
G07_17,1,,,
G07_18,1,,,
G07_19,0,,,
G07_2,0,,,
G07_20,0,,,
G07_21,0,,,
G07_22,0,,,
G07_23,0,,,
G07_24,0,,,
G07_25,0,,,
G07_26,0,,,
G07_27,0,,,
G07_28,1,,,
G07_29,0,,,
G07_3,0,,,
G07_30,0,,,
G07_31,0,,,
G07_32,0,,,
G07_33,0,,,
G07_34,0,,,
G07_35,0,,,
G07_36,0,,,
G07_37,0,,,
G07_38,0,,,
G07_39,0,,,
G07_4,0,,,
G07_40,0,,,
G07_41,0,,,
G07_42,0,,,
G07_43,0,,,
G07_44,0,,,
G07_45,0,,,
G07_46,0,,,
G07_47,0,,,
G07_48,0,,,
G07_49,1,,,
G07_5,0,,,
G07_50,0,,,
G07_51,0,,,
G07_52,0,,,
G07_53,1,,,
G07_54,0,,,
G07_55,0,,,
G07_56,0,,,
G07_57,0,,,
G07_58,0,,,
G07_59,1,,,
G07_6,0,,,
G07_60,0,,,
G07_61,0,,,
G07_62,1,,,
G07_63,0,,,
G07_64,0,,,
G07_65,0,,,
G07_66,0,,,
G07_67,0,,,
G07_68,0,,,
G07_69,0,,,
G07_7,0,,,
G07_70,0,,,
G07_71,0,,,
G07_72,1,,,
G07_73,0,,,
G07_74,0,,,
G07_75,0,,,
G07_76,0,,,
G07_77,0,,,
G07_78,1,,,
G07_79,0,,,
G07_8,0,,,
G07_80,1,,,
G07_81,1,,,
G07_82,0,,,
G07_83,0,,,
G07_84,0,,,
G07_85,0,,,
G07_86,0,,,
G07_87,0,,,
G07_88,0,,,
G07_9,0,,,
H07_1,0,,,
H07_10,0,,,
H07_11,0,,,
H07_12,0,,,
H07_13,0,,,
H07_14,0,,,
H07_15,0,,,
H07_16,0,,,
H07_17,1,,,
H07_18,0,,,
H07_19,0,,,
H07_2,0,,,
H07_20,0,,,
H07_21,0,,,
H07_22,0,,,
H07_23,0,,,
H07_24,0,,,
H07_25,0,,,
H07_26,0,,,
H07_27,0,,,
H07_28,0,,,
H07_29,1,,,
H07_3,0,,,
H07_30,0,,,
H07_31,0,,,
H07_32,0,,,
H07_33,0,,,
H07_34,1,,,
H07_35,1,,,
H07_36,0,,,
H07_37,0,,,
H07_38,1,,,
H07_39,0,,,
H07_4,0,,,
H07_40,0,,,
H07_41,0,,,
H07_42,0,,,
H07_43,0,,,
H07_44,0,,,
H07_45,1,,,
H07_46,0,,,
H07_47,1,,,
H07_48,0,,,
H07_49,0,,,
H07_5,0,,,
H07_50,0,,,
H07_51,0,,,
H07_52,0,,,
H07_53,1,,,
H07_54,1,,,
H07_55,0,,,
H07_56,0,,,
H07_57,0,,,
H07_58,0,,,
H07_59,0,,,
H07_6,0,,,
H07_60,1,,,
H07_61,0,,,
H07_62,0,,,
H07_63,0,,,
H07_64,0,,,
H07_65,0,,,
H07_66,0,,,
H07_67,0,,,
H07_68,0,,,
H07_69,0,,,
H07_7,0,,,
H07_70,0,,,
H07_71,0,,,
H07_72,0,,,
H07_73,1,,,
H07_8,0,,,
H07_9,0,,,
